distID,DistNum,ValueDIST,districtNAMEdist,countyNAMEdist,districtTYPEdist,districtSIZEdist,gradesSERVEDdist,AdministratorDIST,AddressDIST,cityNAMEdist,StateDIST,ZipDIST,TelephoneDIST,LatitudeDIST,LongitudeDIST,NoteDIST
56099209U260000,209U,"Wilmington CUSD 209U, Will County",Wilmington CUSD 209U,Will,UNIT,MEDIUM,P-12,Dr. Anthony Jay Plese,209U Wildcat Ct,Wilmington,IL,60481 4500,815926-1751,41.28401416,-88.12307497,- -
240320010260000,0010,"Coal City CUSD 1, Grundy County",Coal City CUSD 1,Grundy,UNIT,LARGE,P-12,Dr. Kent Bugg,100 S Baima St,Coal City,IL,60416 1663,815634-2287,41.28544786,-88.28116847,- -
490812000260000,2000,"Sherrard CUSD 200, Rock Island County",Sherrard CUSD 200,Rock Island,UNIT,MEDIUM,P-12,Mr. David M Deets,PO Box 369,Sherrard,IL,61281 0369,309593-4075,41.29697274,-90.51966199,- -
280372270260000,2270,"Cambridge CUSD 227, Henry County",Cambridge CUSD 227,Henry,UNIT,MEDIUM,P-12,Mr. Thomas Akers,300 S West St,Cambridge,IL,61238 1430,309937-2144,41.29907812,-90.19880641,- -
350501250020000,1250,"Oglesby ESD 125, La Salle County",Oglesby ESD 125,La Salle,ELEMENTARY,MEDIUM,P-8,Mr. Michael J Pillion,755 Bennett Ave,Oglesby,IL,61348 1067,815883-9297,41.30698415,-89.07054204,- -
350501700040000,1700,"Seneca CCSD 170, La Salle County",Seneca CCSD 170,La Salle,ELEMENTARY,MEDIUM,P-8,Mr. Eric Misener,174 Oak St,Seneca,IL,61360 9500,815357-8744,41.31056671,-88.60793891,- -
280061030220000,1030,"DePue USD 103, Bureau County",DePue USD 103,Bureau,UNIT,SMALL,P-12,Mr. Randall Otto,PO Box 800,DePue,IL,61322 0800,815200-5248,41.31911580,-89.30743151,- -
350501500020000,1500,"Marseilles ESD 150, La Salle County",Marseilles ESD 150,La Salle,ELEMENTARY,MEDIUM,P-8,Mrs. Brenda Donahue,201 Chicago St,Marseilles,IL,61341 2058,815795-2162,41.32515517,-88.69748869,- -
280065020170000,5020,"Hall HSD 502, Bureau County",Hall HSD 502,Bureau,HIGH SCHOOL,SMALL,9-12,Mr. Michael John Struna,800 W Erie St,Spring Valley,IL,61362 1761,815664-4500,41.32572355,-89.21303725,- -
350501600170000,1600,"Seneca Twp HSD 160, La Salle County",Seneca Twp HSD 160,La Salle,HIGH SCHOOL,SMALL,9-12,Dr. James E Carlson,PO Box 20,Seneca,IL,61360 0020,815357-5000,41.32725757,-88.60480850,- -
350501240020000,1240,"Peru ESD 124, La Salle County",Peru ESD 124,La Salle,ELEMENTARY,MEDIUM,P-8,Mr. Mark R Cross,1800 Church St,Peru,IL,61354 1615,815223-0486,41.32787164,-89.14281271,- -
56099207U260000,207U,"Peotone CUSD 207U, Will County",Peotone CUSD 207U,Will,UNIT,MEDIUM,P-12,Mr. Steve Stein,212 W Wilson St,Peotone,IL,60468 9205,708258-0991,41.33098051,-87.78996012,- -
280060990040000,0990,"Spring Valley CCSD 99, Bureau County",Spring Valley CCSD 99,Bureau,ELEMENTARY,MEDIUM,P-8,Mr. James M Hermes,800 N Richards St,Spring Valley,IL,61362 1238,815664-4242,41.33155232,-89.20680397,- -
350501200170000,1200,"La Salle-Peru Twp HSD 120, La Salle County",La Salle-Peru Twp HSD 120,La Salle,HIGH SCHOOL,MEDIUM,9-12,Mr. Steven R Wrobleski,541 Chartres St,La Salle,IL,61301 2012,815223-2373,41.33221227,-89.10461752,- -
350501220020000,1220,"La Salle ESD 122, La Salle County",La Salle ESD 122,La Salle,ELEMENTARY,MEDIUM,P-8,Mr. Daniel F Marenda,1165 Saint Vincents Ave,La Salle,IL,61301 1628,815223-0786,41.34014551,-89.09635392,- -
56099200U260000,200U,"Beecher CUSD 200U, Will County",Beecher CUSD 200U,Will,UNIT,MEDIUM,K-12,Mr. Jeffrey McCartney,PO Box 338,Beecher,IL,60401 0338,708946-2266,41.34391186,-87.61374673,- -
350501400170000,1400,"Ottawa Twp HSD 140, La Salle County",Ottawa Twp HSD 140,La Salle,HIGH SCHOOL,MEDIUM,9-12,Mr. Michael Cushing,211 E Main St,Ottawa,IL,61350 3111,815433-1323,41.34567348,-88.83782187,- -
350501410020000,1410,"Ottawa ESD 141, La Salle County",Ottawa ESD 141,La Salle,ELEMENTARY,LARGE,P-8,Cleve Threadgill,320 W Main St,Ottawa,IL,61350 2825,815433-1133,41.34582200,-88.84442804,- -
280060980020000,0980,"Dalzell SD 98, Bureau County",Dalzell SD 98,Bureau,ELEMENTARY,SMALL,K-8,Dr. Bruce A Bauer,307 Chestnut St,Dalzell,IL,61320 9717,815663-8821,41.35752847,-89.17111469,- -
280372230260000,2230,"Orion CUSD 223, Henry County",Orion CUSD 223,Henry,UNIT,MEDIUM,P-12,Mr. David M Deets,PO Box 189,Orion,IL,61273 0189,309526-3388,41.36290245,-90.39888015,- -
240321010160000,1010,"Morris CHSD 101, Grundy County",Morris CHSD 101,Grundy,HIGH SCHOOL,MEDIUM,9-12,Dr. Patrick M Halloran,1000 Union St,Morris,IL,60450 1234,815941-5326,41.36453564,-88.43151622,- -
240320540020000,0540,"Morris SD 54, Grundy County",Morris SD 54,Grundy,ELEMENTARY,MEDIUM,P-8,Mrs. Teri Shaw,54 White Oak Dr,Morris,IL,60450 3614,815942-0056,41.36952466,-88.43285909,- -
24032060C040000,060C,"Saratoga CCSD 60C, Grundy County",Saratoga CCSD 60C,Grundy,ELEMENTARY,MEDIUM,P-8,Ms. Kathy Perry,4040 N Division St,Morris,IL,60450 9357,815942-2128,41.36952466,-88.43285909,- -
350502300040000,2300,"Rutland CCSD 230, La Salle County",Rutland CCSD 230,La Salle,ELEMENTARY,SMALL,K-8,Michael Matteson,RR 71 E 3231,Ottawa,IL,61350,815433-2949,41.37251596,-88.86338256,- -
280065000150000,5000,"Princeton HSD 500, Bureau County",Princeton HSD 500,Bureau,HIGH SCHOOL,SMALL,9-12,Mr. Kirk Haring,103 S Euclid Ave,Princeton,IL,61356 1843,815875-3308,41.37345257,-89.46006623,- -
280060940040000,0940,"Ladd CCSD 94, Bureau County",Ladd CCSD 94,Bureau,ELEMENTARY,SMALL,K-8,Mrs. Michelle Zeko,232 E Cleveland St,Ladd,IL,61329 9741,815894-2363,41.37901674,-89.21746504,- -
280061150020000,1150,"Princeton ESD 115, Bureau County",Princeton ESD 115,Bureau,ELEMENTARY,MEDIUM,P-8,Mr. Tim Smith,506 E Dover Rd,Princeton,IL,61356 9552,815875-3162,41.38227491,-89.45647982,- -
490813000260000,3000,"Rockridge CUSD 300, Rock Island County",Rockridge CUSD 300,Rock Island,UNIT,MEDIUM,P-12,Mr. Jack Bambrick,14110 134th Ave W,Taylor Ridge,IL,61284 9719,309793-8001,41.38698626,-90.76506789,- -
280372260260000,2260,"Annawan CUSD 226, Henry County",Annawan CUSD 226,Henry,UNIT,SMALL,P-12,Mr. Joe Buresh,501 W South St,Annawan,IL,61234 9715,309935-6781,41.39399496,-89.91424714,- -
350502100040000,2100,"Miller Twp CCSD 210, La Salle County",Miller Twp CCSD 210,La Salle,ELEMENTARY,SMALL,K-8,Ms. Michele Armstrong,3197 E 28th Rd,Marseilles,IL,61341 9567,815357-8151,41.39788973,-88.63328018,- -
560992030040000,2030,"Elwood CCSD 203, Will County",Elwood CCSD 203,Will,ELEMENTARY,MEDIUM,K-8,Ms. Cathie Pezanoski,409 N Chicago St,Elwood,IL,60421 9367,815423-5187,41.40758942,-88.11188734,- -
350501850040000,1850,"Waltham CCSD 185, La Salle County",Waltham CCSD 185,La Salle,ELEMENTARY,SMALL,K-8,Mrs. Kristine M Eager,946 N 33rd Rd,Utica,IL,61373 9622,815667-4417,41.41110139,-88.98461052,- -
24032024C040000,024C,"Nettle Creek CCSD 24C, Grundy County",Nettle Creek CCSD 24C,Grundy,ELEMENTARY,SMALL,K-8,Dr. Donald A McKinney,8820 Scott School Rd,Morris,IL,60450 8425,815942-0511,41.41132671,-88.51410678,- -
350501750040000,1750,"Dimmick CCSD 175, La Salle County",Dimmick CCSD 175,La Salle,ELEMENTARY,SMALL,K-8,Mr. Ryan Linnig,297 N 33rd Rd,La Salle,IL,61301 9728,815223-2933,41.41148735,-89.10733094,- -
350501950040000,1950,"Wallace CCSD 195, La Salle County",Wallace CCSD 195,La Salle,ELEMENTARY,MEDIUM,P-8,Mr. Michael Matteson,1463 N 33rd Rd,Ottawa,IL,61350 9622,815433-2986,41.41153749,-88.88615244,- -
240321110160000,1110,"Minooka CHSD 111, Grundy County",Minooka CHSD 111,Grundy,HIGH SCHOOL,MEDIUM,9-12,Dr. James Blanche,26655 W Eames St,Channahon,IL,60410 5380,815521-4001,41.41887883,-88.25939645,- -
560991140020000,1140,"Manhattan SD 114, Will County",Manhattan SD 114,Will,ELEMENTARY,MEDIUM,P-8,Mr. Russell A Ragon,25440 S Gougar Rd,Manhattan,IL,60442 9511,815478-0191,41.42546751,-88.00139368,- -
560990170020000,0170,"Channahon SD 17, Will County",Channahon SD 17,Will,ELEMENTARY,MEDIUM,P-8,Mr. Nicholas Henkle,24920 S Sage St,Channahon,IL,60410 8617,815467-4315,41.42878251,-88.22593806,- -
280060840040000,0840,"Malden CCSD 84, Bureau County",Malden CCSD 84,Bureau,ELEMENTARY,SMALL,P-8,Mr. Michael John Patterson,PO Box 216,Malden,IL,61337 0216,815643-2436,41.43641012,-89.32842996,- -
56099201U260000,201U,"Crete Monee CUSD 201U, Will County",Crete Monee CUSD 201U,Will,UNIT,LARGE,P-12,Mr. Nathaniel Cunningham,1500 S Sangamon St,Crete,IL,60417 2831,708367-8310,41.43709695,-87.64216153,- -
280063400260000,3400,"Bureau Valley CUSD 340, Bureau County",Bureau Valley CUSD 340,Bureau,UNIT,MEDIUM,P-12,Dr. Stephen Endress,PO Box 289,Manlius,IL,61338 0289,815445-3101,41.45854789,-89.67577422,- -
280372280260000,2280,"Geneseo CUSD 228, Henry County",Geneseo CUSD 228,Henry,UNIT,LARGE,P-12,Mr. Scott Kuffel,648 N Chicago St,Geneseo,IL,61254 1118,309945-0450,41.46152028,-90.14377112,- -
070161940020000,1940,"Steger SD 194, Cook County",Steger SD 194,Cook,ELEMENTARY,MEDIUM,"P-4,6-8",Dr. David G Thieman,3753 Park Ave,Steger,IL,60475 1818,708755-0022,41.46236788,-87.64099819,- -
280371900020000,1900,"Colona SD 190, Henry County",Colona SD 190,Henry,ELEMENTARY,MEDIUM,P-8,Mr. Kyle Ganson,700 1st St,Colona,IL,61241 9028,309792-1232,41.47330427,-90.35804174,- -
240470900040000,0900,"Lisbon CCSD 90, Kendall County",Lisbon CCSD 90,Kendall,ELEMENTARY,SMALL,K-8,Dr. Michael Rustman,127 S Canal St,Newark,IL,60541 9776,815736-6324,41.47532709,-88.48206864,- -
070161630020000,1630,"Park Forest SD 163, Cook County",Park Forest SD 163,Cook,ELEMENTARY,LARGE,P-8,Dr. Joyce Carmine,242 S Orchard Dr,Park Forest,IL,60466 2041,708668-9400,41.47689625,-87.68126420,- -
560991610020000,1610,"Summit Hill SD 161, Will County",Summit Hill SD 161,Will,ELEMENTARY,LARGE,P-8,Mrs. Barb Rains,20100 S Spruce Dr,Frankfort,IL,60423 7099,815469-9103,41.47956121,-87.83791227,- -
070161620020000,1620,"Matteson ESD 162, Cook County",Matteson ESD 162,Cook,ELEMENTARY,LARGE,P-8,Dr. Blondean Davis,4601 Sauk Trl,Richton Park,IL,60471 1470,708748-0100,41.48422086,-87.72751746,- -
070169010250000,9010,"Southland College Prep, Cook County",Southland College Prep,Cook,HIGH SCHOOL,SMALL,9-12,Dr. Blondean Davis,4601 Sauk Trl,Richton Park,IL,60471 1470,708747-0301,41.48422086,-87.72751746,- -
240322010040000,2010,"Minooka CCSD 201, Grundy County",Minooka CCSD 201,Grundy,ELEMENTARY,LARGE,P-8,Dr. Kristopher P Monn,PO Box 467,Minooka,IL,60447 0467,815467-3127,41.48816127,-88.32417920,- -
350500020260000,0020,"Serena CUSD 2, La Salle County",Serena CUSD 2,La Salle,UNIT,MEDIUM,K-12,Mr. Martin D Felesena,PO Box 107,Serena,IL,60549 0107,815496-2850,41.49085148,-88.74238911,- -
070161680040000,1680,"CCSD 168, Cook County",CCSD 168,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Donna Leak,21899 Torrence Ave,Sauk Village,IL,60411 4489,708758-1614,41.49251780,-87.55797279,- -
56099157C040000,157C,"Frankfort CCSD 157C, Will County",Frankfort CCSD 157C,Will,ELEMENTARY,LARGE,P-8,Dr. Maura J Zinni,10482 Nebraska St,Frankfort,IL,60423 2235,815469-5922,41.49522421,-87.87185756,- -
490810360020000,0360,"Carbon Cliff-Barstow SD 36, Rock Island County",Carbon Cliff-Barstow SD 36,Rock Island,ELEMENTARY,SMALL,P-8,Mr. Andy Richmond,2002 Eagle Ridge Dr,Silvis,IL,61282 1779,309792-2002,41.49555524,-90.41298858,- -
560990810020000,0810,"Union SD 81, Will County",Union SD 81,Will,ELEMENTARY,SMALL,K-8,Mr. Timothy Baldermann,1661 Cherry Hill Rd,Joliet,IL,60433 8508,815726-5218,41.49976148,-88.04288934,- -
490810400220000,0400,"Moline-Coal Valley CUSD 40, Rock Island County",Moline-Coal Valley CUSD 40,Rock Island,UNIT,LARGE,P-12,Mr. Lanty McGuire,1619 11th Ave,Moline,IL,61265 3143,309743-1600,41.50148517,-90.51287551,- -
070161700020000,1700,"Chicago Heights SD 170, Cook County",Chicago Heights SD 170,Cook,ELEMENTARY,LARGE,P-8,Thomas J Amadio,30 W 16th St,Chicago Heights,IL,60411 3412,708756-4165,41.50237175,-87.64223286,- -
490810340020000,0340,"Silvis SD 34, Rock Island County",Silvis SD 34,Rock Island,ELEMENTARY,MEDIUM,P-8,Dr. Terri Vandewiele,1305 5th Avenue,Silvis,IL,61282 1579,309792-9325,41.50567246,-90.41131594,- -
490810410250000,0410,"Rock Island SD 41, Rock Island County",Rock Island SD 41,Rock Island,UNIT,LARGE,P-12,Dr. Michael Oberhaus,2101 6th Ave,Rock Island,IL,61201 8909,309793-5900,41.50628101,-90.57049089,- -
560990840020000,0840,"Rockdale SD 84, Will County",Rockdale SD 84,Will,ELEMENTARY,SMALL,P-8,Dr. Lori Gehrke,715 Meadow Ave,Rockdale,IL,60436 2405,815725-5321,41.50704140,-88.11641215,- -
560992100160000,2100,"Lincoln Way CHSD 210, Will County",Lincoln Way CHSD 210,Will,HIGH SCHOOL,LARGE,9-12,Dr. R Scott Tingley,1801 E Lincoln Hwy,New Lenox,IL,60451 3801,815462-2345,41.51189693,-87.93064253,- -
560991220020000,1220,"New Lenox SD 122, Will County",New Lenox SD 122,Will,ELEMENTARY,LARGE,P-8,Dr. Margaret M Manville,102 S Cedar Rd,New Lenox,IL,60451 1702,815485-2169,41.51219264,-87.96599062,- -
070162060170000,2060,"Bloom Twp HSD 206, Cook County",Bloom Twp HSD 206,Cook,HIGH SCHOOL,MEDIUM,9-12,Dr. Lenell Navarre,100 W 10th St,Chicago Heights,IL,60411 2002,708755-7010,41.51325247,-87.64526508,- -
070161690020000,1690,"Ford Heights SD 169, Cook County",Ford Heights SD 169,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Gregory T Jackson,910 Woodlawn Ave,Ford Heights,IL,60411 2299,708758-1370,41.51467431,-87.58748550,- -
070162270170000,2270,"Rich Twp HSD 227, Cook County",Rich Twp HSD 227,Cook,HIGH SCHOOL,LARGE,9-12,Mr. Ronald Patton,20550 S Cicero Ave,Matteson,IL,60443 1646,708679-5737,41.51649106,-87.73246008,- -
070161720020000,1720,"Sandridge SD 172, Cook County",Sandridge SD 172,Cook,ELEMENTARY,MEDIUM,P-8,Mr. Tom P Smyth,2950 Glenwood Dyer Rd,Lynwood,IL,60411 9755,708895-8339,41.51801790,-87.54535511,- -
560992040170000,2040,"Joliet Twp HSD 204, Will County",Joliet Twp HSD 204,Will,HIGH SCHOOL,LARGE,9-12,Dr. Cheryl McCarthy,300 Caterpillar Dr,Joliet,IL,60436 1047,815727-6970,41.51903080,-88.14652690,- -
490810300170000,0300,"United Twp HSD 30, Rock Island County",United Twp HSD 30,Rock Island,HIGH SCHOOL,MEDIUM,9-12,Dr. Jay C Morrow,1275 Avenue of The Cities,East Moline,IL,61244 4145,309752-1611,41.52327486,-90.39482058,- -
070161590020000,1590,"ESD 159, Cook County",ESD 159,Cook,ELEMENTARY,LARGE,P-8,Barbara Suggs Mason,6202 Vollmer Rd,Matteson,IL,60443 1058,708720-1300,41.52822893,-87.76538335,- -
070161610020000,1610,"Flossmoor SD 161, Cook County",Flossmoor SD 161,Cook,ELEMENTARY,LARGE,P-8,Dr. Craig Doster,41 E Elmwood Dr,Chicago Heights,IL,60411 1104,708647-7000,41.53150035,-87.64439439,- -
560990860050000,0860,"Joliet PSD 86, Will County",Joliet PSD 86,Will,ELEMENTARY,LARGE,P-8,Dr. Charles E Coleman,420 N Raynor Ave,Joliet,IL,60435 6065,815740-3196,41.53153074,-88.10106971,- -
560991590020000,1590,"Mokena SD 159, Will County",Mokena SD 159,Will,ELEMENTARY,LARGE,P-8,Dr. Omar Castillo,11244 Willow Crest Ln,Mokena,IL,60448 1334,708342-4900,41.53204414,-87.89020544,- -
070162330160000,2330,"Homewood Flossmoor CHSD 233, Cook County",Homewood Flossmoor CHSD 233,Cook,HIGH SCHOOL,MEDIUM,9-12,Dr. Von Mansfield,999 Kedzie Ave,Flossmoor,IL,60422 2248,708799-3000,41.53696375,-87.68413941,- -
350502800170000,2800,"Mendota Twp HSD 280, La Salle County",Mendota Twp HSD 280,La Salle,HIGH SCHOOL,SMALL,9-12,Jeff Prusator,2300 W Main St,Mendota,IL,61342 1061,815539-7446,41.54055269,-89.09058777,- -
240470180160000,0180,"Newark CHSD 18, Kendall County",Newark CHSD 18,Kendall,HIGH SCHOOL,SMALL,9-12,Mrs. Amy B Smith,413 Chicago Rd,Newark,IL,60541 8900,815695-5164,41.54142826,-88.57844251,- -
070161670020000,1670,"Brookwood SD 167, Cook County",Brookwood SD 167,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Valorie Moore,201 E Glenwood Dyer Rd,Glenwood,IL,60425 1845,708758-5190,41.54256073,-87.60616737,- -
240470660040000,0660,"Newark CCSD 66, Kendall County",Newark CCSD 66,Kendall,ELEMENTARY,SMALL,K-8,Dr. Genevieve Diane Cepela,503 Chicago Rd,Newark,IL,60541 9501,815695-5143,41.54339443,-88.57726226,- -
070161710020000,1710,"Sunnybrook SD 171, Cook County",Sunnybrook SD 171,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Hughes B George,19266 Burnham Ave,Lansing,IL,60438 3822,708895-0750,41.54569359,-87.53929072,- -
280060170040000,0170,"Ohio CCSD 17, Bureau County",Ohio CCSD 17,Bureau,ELEMENTARY,SMALL,K-8,Mrs. Sharon Sweger,PO Box 478,Ohio,IL,61349 0478,815376-4414,41.55005962,-89.44512936,- -
280065050160000,5050,"Ohio CHSD 505, Bureau County",Ohio CHSD 505,Bureau,HIGH SCHOOL,SMALL,9-12,Mrs. Sharon Sweger,PO Box 478,Ohio,IL,61349 0478,815376-2934,41.55005962,-89.44512936,- -
070161600020000,1600,"Country Club Hills SD 160, Cook County",Country Club Hills SD 160,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Sandra Thomas,4411 185th St,Country Club Hills,IL,60478 4501,708957-6200,41.55468213,-87.72452231,- -
490810290020000,0290,"Hampton SD 29, Rock Island County",Hampton SD 29,Rock Island,ELEMENTARY,SMALL,K-8,Mr. Tom Berg,206 5th St,Hampton,IL,61256 9662,309755-0693,41.55508585,-90.41342856,- -
070161530020000,1530,"Homewood SD 153, Cook County",Homewood SD 153,Cook,ELEMENTARY,LARGE,P-8,Dr. Dale E Mitchell,18205 Aberdeen St,Homewood,IL,60430 2417,708799-5661,41.55920864,-87.64355459,- -
560990880020000,0880,"Chaney-Monge SD 88, Will County",Chaney-Monge SD 88,Will,ELEMENTARY,MEDIUM,K-8,Mr. Andy Siegfried,400 Elsie Ave,Crest Hill,IL,60403 2573,815722-6673,41.55959010,-88.09325401,- -
350502890040000,2890,"Mendota CCSD 289, La Salle County",Mendota CCSD 289,La Salle,ELEMENTARY,MEDIUM,P-8,Dr. Kristen School,1806 Guiles Ave,Mendota,IL,61342 1204,815539-7631,41.55978007,-89.11830923,- -
070161580020000,1580,"Lansing SD 158, Cook County",Lansing SD 158,Cook,ELEMENTARY,LARGE,P-8,Cecilia Heiberger,18300 Greenbay Ave,Lansing,IL,60438 3009,708474-6700,41.56288807,-87.54093378,- -
560990890020000,0890,"Fairmont SD 89, Will County",Fairmont SD 89,Will,ELEMENTARY,MEDIUM,P-8,Dr. Sonya Whitaker,735 Green Garden Pl,Lockport,IL,60441 4935,815726-6318,41.56481924,-88.06350056,- -
070161540020000,1540,"Thornton SD 154, Cook County",Thornton SD 154,Cook,ELEMENTARY,SMALL,K-8,Dr. Thomas Hurlburt,200 N Wolcott St,Thornton,IL,60476 1254,708877-5160,41.56957008,-87.61470499,- -
56099030C040000,030C,"Troy CCSD 30C, Will County",Troy CCSD 30C,Will,ELEMENTARY,LARGE,P-8,Dr. Todd J Koehl,5800 Theodore Dr,Plainfield,IL,60586 5269,815577-6760,41.57049262,-88.23322938,- -
56099088A020000,088A,"Richland GSD 88A, Will County",Richland GSD 88A,Will,ELEMENTARY,MEDIUM,P-8,Dr. Michael Early,1919 Caton Farm Rd,Crest Hill,IL,60403 1700,815744-7288,41.57231608,-88.11397881,- -
070161460040000,1460,"CCSD 146, Cook County",CCSD 146,Cook,ELEMENTARY,LARGE,P-8,Dr. Jeff Stawick,6611 171st St,Tinley Park,IL,60477 3514,708614-4500,41.58054646,-87.78064642,- -
070161525020000,1525,"Hazel Crest SD 152-5, Cook County",Hazel Crest SD 152-5,Cook,ELEMENTARY,MEDIUM,P-8,Dr. S Harrison-Williams,1910 W 170th St,Hazel Crest,IL,60429 1363,708335-0790,41.58094108,-87.66371000,- -
560990900020000,0900,"Taft SD 90, Will County",Taft SD 90,Will,ELEMENTARY,MEDIUM,P-8,Dr. DJ Skogsberg,1605 S Washington St,Lockport,IL,60441 4241,815838-0408,41.58131522,-88.05805482,- -
070161400020000,1400,"Kirby SD 140, Cook County",Kirby SD 140,Cook,ELEMENTARY,LARGE,P-8,Dr. Michael J Byrne,16931 Grissom Dr,Tinley Park,IL,60477 2318,708342-5540,41.58317775,-87.81607932,- -
070162050170000,2050,"Thornton Twp HSD 205, Cook County",Thornton Twp HSD 205,Cook,HIGH SCHOOL,LARGE,9-12,Dr. Leotis D Swopes,465 E 170th St,South Holland,IL,60473 3400,708225-4020,41.58625320,-87.60578022,- -
070161500020000,1500,"South Holland SD 150, Cook County",South Holland SD 150,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Jerry Jordan,848 E 170th St,South Holland,IL,60473 3413,708339-4240,41.58639974,-87.59619982,- -
070162150170000,2150,"Thornton Fractional Twp HSD 215, Cook County",Thornton Fractional Twp HSD 215,Cook,HIGH SCHOOL,MEDIUM,9-12,Dr. Creg E Williams,1601 Wentworth Ave,Calumet City,IL,60409 6309,708585-2309,41.58653088,-87.52972769,- -
560990910020000,0910,"Lockport SD 91, Will County",Lockport SD 91,Will,ELEMENTARY,MEDIUM,P-8,Mrs. Donna Gray,808 Adams St,Lockport,IL,60441 3710,815838-0737,41.58897812,-88.04237230,- -
560992050170000,2050,"Lockport Twp HSD 205, Will County",Lockport Twp HSD 205,Will,HIGH SCHOOL,LARGE,9-12,Dr. Todd P Wernet,1323 E 7th St,Lockport,IL,60441 3823,815588-8100,41.59039993,-88.02823631,- -
070161440020000,1440,"Prairie-Hills ESD 144, Cook County",Prairie-Hills ESD 144,Cook,ELEMENTARY,LARGE,P-8,Dr. Kimako Patterson,3015 W 163rd St,Markham,IL,60428 5626,708210-2888,41.59342565,-87.69103181,- -
350500090260000,0090,"Earlville CUSD 9, La Salle County",Earlville CUSD 9,La Salle,UNIT,SMALL,P-12,Mr. Wade Winekauf,PO Box 539,Earlville,IL,60518 0539,815246-8361,41.59771678,-88.91873058,- -
070161520020000,1520,"Harvey SD 152, Cook County",Harvey SD 152,Cook,ELEMENTARY,LARGE,"P-8,12",Dr. Denean Adams,16001 Lincoln Ave,Harvey,IL,60426 4916,708333-0300,41.59899585,-87.66308398,- -
070161570020000,1570,"Hoover-Schrum Memorial SD 157, Cook County",Hoover-Schrum Memorial SD 157,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Michele Morris,1255 Superior Ave,Calumet City,IL,60409 5703,708868-7500,41.59992360,-87.54436610,- -
070161510020000,1510,"South Holland SD 151, Cook County",South Holland SD 151,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Teresa D Hill,525 E 162nd St,South Holland,IL,60473 2384,708339-1516,41.60082296,-87.63160094,- -
56099033C040000,033C,"Homer CCSD 33C, Will County",Homer CCSD 33C,Will,ELEMENTARY,LARGE,P-8,Dr. Kara Coglianese,15733 S Bell Rd,Homer Glen,IL,60491 8404,708226-7600,41.60510619,-87.93014086,- -
560990920020000,0920,"Will County SD 92, Will County",Will County SD 92,Will,ELEMENTARY,MEDIUM,P-8,Dr. Peter M Sullivan,708 N State St,Lockport,IL,60441 2227,815838-8031,41.60548999,-88.04898636,- -
070161470020000,1470,"W Harvey-Dixmoor PSD 147, Cook County",W Harvey-Dixmoor PSD 147,Cook,ELEMENTARY,MEDIUM,P-8,Ms. J Kay Giles,191 W 155th Pl,Harvey,IL,60426 3413,708339-9500,41.60717800,-87.66747064,- -
070161450020000,1450,"Arbor Park SD 145, Cook County",Arbor Park SD 145,Cook,ELEMENTARY,MEDIUM,P-8,Mr. Allen J Jebens Jr,17301 Central Ave,Oak Forest,IL,60452 4920,708687-8040,41.60754849,-87.75521567,- -
070161560020000,1560,"Lincoln ESD 156, Cook County",Lincoln ESD 156,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Darryl Taylor,410 157th St,Calumet City,IL,60409 4704,708862-6625,41.61038998,-87.53496434,- -
560992020220000,2020,"Plainfield SD 202, Will County",Plainfield SD 202,Will,UNIT,LARGE,P-12,Dr. Lane Abrell,15732 S Howard St,Plainfield,IL,60544 2399,815577-4033,41.61336984,-88.21680177,- -
490811000260000,1000,"Riverdale CUSD 100, Rock Island County",Riverdale CUSD 100,Rock Island,UNIT,MEDIUM,P-12,Mr. Ronald Jacobs,9624 256th St N,Port Byron,IL,61275 9054,309523-3184,41.61379380,-90.26762552,- -
070161350020000,1350,"Orland SD 135, Cook County",Orland SD 135,Cook,ELEMENTARY,LARGE,P-8,Dr. Janet Stutz,15100 S 94th Ave,Orland Park,IL,60462 3291,708364-3306,41.61606222,-87.84857578,- -
070162300130000,2300,"Cons HSD 230, Cook County",Cons HSD 230,Cook,HIGH SCHOOL,LARGE,9-12,Dr. James M Gay,15100 S 94th Ave,Orland Park,IL,60462 3291,708745-5210,41.61606222,-87.84857578,- -
070162280160000,2280,"Bremen CHSD 228, Cook County",Bremen CHSD 228,Cook,HIGH SCHOOL,LARGE,9-12,William Kendall,15233 Pulaski Rd,Midlothian,IL,60445 3755,708389-1175,41.61630842,-87.71723502,- -
350500010260000,0010,"Leland CUSD 1, La Salle County",Leland CUSD 1,La Salle,UNIT,SMALL,P-12,Jodi Moore,370 N Main St,Leland,IL,60531 9400,815495-3821,41.61741208,-88.79932110,- -
070161420020000,1420,"Forest Ridge SD 142, Cook County",Forest Ridge SD 142,Cook,ELEMENTARY,MEDIUM,P-8,Dr. Paul McDermott,15000 Laramie Ave,Oak Forest,IL,60452 1325,708687-3334,41.61954563,-87.74692090,- -
